伤寒论文字考,续篇二卷
伤寒论文字考续编,伊藤子德
伤寒论文字考续编,伊藤馨
伤寒论文字考续,伊藤馨(子德)
伤寒论新注,承澹
伤寒论序文考,权藤佶
伤寒论选注,津田道斋（世赏）
伤寒论选注,津田世赏
伤寒论要解,平山直则.平山直常
伤寒论夜话,原南阳（昌克）
伤寒论夜话上下,原南阳（昌克）
伤寒论夜话,栗昌克(南阳)
伤寒论夜话,原南阳
伤寒论夜话,原昌克(南阳)
伤寒论夜话,原昌克
伤寒论一卷合刊金匮要略方论,张机(仲景)
伤寒论夷考,田扬
伤寒论译释,南京中医学院伤寒教研组
伤寒论翼,柯琴
伤寒论翼,柯韵伯
伤寒论语译,任应秋
伤寒论语译,卫生部中医研究院
伤寒论劄记,喜多村直宽
伤寒论劄记,喜多村直宽(士栗)
伤寒论张义定本,张机
伤寒论张义定本上,伊藤大助
伤寒论张义正本,张机(仲景)
伤寒论章句,吉益献(南涯)
伤寒论章句,吉益南涯
伤寒论章句,吉益南涯(猷)
伤寒论章句,吉益南
伤寒论章句,吉益同涯
伤寒论章句,吉益南崖(谦斋)
伤寒论正解,中茎谦
伤寒论正脉辨,古矢知白
伤寒论正文,樱井广
伤寒论正文复圣解,古天刚斋
伤寒论正文解,和田东郭
伤寒论正文解,和田东部
伤寒论正文解,和田泰顺
伤寒论正文解,和田东洞
伤寒论正文解,和田璞(东郭)
伤寒论正义,吉益南涯（猷）
伤寒论正义,吉益猷（修夫）
伤寒论正义,附方集
伤寒论正义,吉益猷
伤寒论正义,张机(仲景)
伤寒论证辨,郑重光
伤寒论证治发明溯源集,钱潢
伤寒论直解,张锡驹
伤寒论直解,张机
伤寒论摭粹上下,清水进
伤寒论注,柯琴
伤寒论注,张仲景
伤寒论注,张机
伤寒论注解,撰者佚名
伤寒论注解,张机
伤寒论注来苏集,柯琴
伤寒论注来苏集,佚名
伤寒论注来苏集,张机须(仲景)
伤寒论注来苏集,张机
伤寒论注来苏集,柯韵伯
伤寒论注来苏集四附翼,柯琴
伤寒论注,吴谦
伤寒论注,伤寒附翼二卷
伤寒论自序讲录,村井琴山（杶）
伤寒论自序注解,加藤良白
伤寒论宗印,张志聪
伤寒脉浮自汗出章；水肿脚气证治辨,撰者佚名
伤寒门辨术,浅田惟常
伤寒名数解,中西惟忠(深斋)
伤寒名数解,中西惟忠
伤寒名数解,中西深斋(惟忠)
伤寒名数解,中西惟忠（子文）
伤寒名数解续编,中村元恒(大明)
伤寒名数解续上中下,中村元恒
伤寒名数酉年,中西惟忠
伤寒明理方论,施发
伤寒明理方论第,成无己
伤寒明理论,成无己
伤寒明理论,成元己
伤寒明理论、伤寒明理方论二、,成无己
伤寒明理论、伤寒明理方论三、,成无己
伤寒明理论、校勘后记四、,成无己
伤寒明理论附阐要编,成无己
伤寒明理论,付伤寒明理方论一卷
伤寒明理论,后集一卷
伤寒明理论,方论一卷
伤寒明理论三方论,成无已
伤寒明理论,成无已
伤寒明理论四附同要编,成无己
伤寒明理论四卷附药方论,成无己
伤寒明理论,陶华
伤寒明理续论,李杲
伤寒明理药方论,成无己
伤寒平议,廖平
伤寒启徽,片仓元周
伤寒启微,片仓元周
伤寒启微,片仓元周(鹤陵)
伤寒启微,片仓元周(鹤陵先生)
伤寒启微医学质验五种,片仓鹤陵
伤寒钤法,马宗素
伤寒钤法,张机
伤寒钤法,马宗素等
伤寒全生集,陶节庵
伤寒全生集,陶华
伤寒全书,张介宾
伤寒全书,王执中
伤寒三十六舌之图,杜本
伤寒三书,顾沧
伤寒三书,刘完素
伤寒三书合璧,顾沧等
伤寒杀车槌法,陶华
伤寒尚论编,喻昌
伤寒尚论编全书,徐彬
伤寒尚论辩似,高学山
伤寒尚论篇,喻嘉言
伤寒尚论篇方论,徐彬
伤寒尚论篇方论,喻嘉言
伤寒尚论篇编次仲景原文,喻昌
伤寒尚论篇,喻昌
伤寒舌鉴,张登
伤寒舌鉴,张登诞
伤寒舌鉴,左野原录
伤寒舌鉴上中下,张登
伤寒舌鉴,张璐
伤寒舌胎诊附杜清碧验证舌法附,杜本
伤寒述徽,李
伤寒述微,李栻
伤寒述微,李
伤寒说意,黄元御
伤寒说意十首,黄元御
伤寒溯源集,张机(仲景)
伤寒溯源,顾宪章
伤寒琐言,后藤栗菴
伤寒琐言,家秘的本一卷
伤寒琐言,伤寒家秘的本一卷
伤寒琐言家秘的本杀车槌法提金截江纲明理续论,陶华
伤寒瑣言,陶华
伤寒提要,森立之（枳园）
伤寒通玄类证,张道人
伤寒通玄类证,赵道震
伤寒通玄类证,宋云公
伤寒图歌活人指掌,吴恕
伤寒吐则,浅田惟常(宗伯栗园)
伤寒外传,橘南谿
伤寒外传,浅田宗伯
伤寒外传,宫川春晖（橘南谿）
伤寒外传,橘春晖
伤寒外传上中下,橘南溪（宫川春晖）
伤寒微旨论,韩柢和
伤寒微旨论,韩祗和
伤寒微旨论,韩只和
伤寒温疫抉要,蔡贻绩
伤寒温疫条辨,杨鼎
伤寒温证答问,喻昌
伤寒瘟疫抉要,蔡贻绩
伤寒瘟疫条辩,杨(濬)
伤寒五法,陈志明
伤寒五法,陈自明
伤寒五法,陈养晦
伤寒法,陈志明
伤寒五种传正文,伊东国珍
伤寒心法标本类萃,刘完素
伤寒心法要诀,鄂尔泰等
伤寒心法要诀,吴谦等
伤寒心法要诀,李毓清等
伤寒心法要诀,吴谦
伤寒心镜,张从正
伤寒心镜别集,张从正(政)
伤寒心镜别集,张从正
伤寒心镜别集,张从政
伤寒心要,镏洪
伤寒心要,刘河间
伤寒心要,刘完素
伤寒绪论,张璐
伤寒绪论,张路玉
伤寒悬解十四首末,黄元御
伤寒选录,汪机
伤寒选录,陈桷
伤寒寻源,吕震名
伤寒药能考,中山照久（良）
伤寒药品体用,川越正淑
伤寒药品体用,川越正淑(大亮衡山)
伤寒药品体用,川越正淑（大亮）
伤寒药议,喜多村直宽
伤寒要旨,李柽
伤寒一提金,陶华
伤寒提金启蒙,陶华
伤寒医鉴,刘完素
伤寒医鉴,马宗素
伤寒医诀串解,陈念祖
伤寒医诀串解、伤寒真方歌括.,陈念祖
伤寒医言歌诀,刘宏璧
伤寒译通,铃木定宽（温卿）
伤寒意珠篇,韩籍琬
伤寒翼方,浅田宗伯
伤寒翼方,浅田宗伯(惟常)
伤寒翼方,浅田惟常
伤寒音训,庞安时
伤寒原方发明,徐彬(忠可)
伤寒运气全书,熊宗立
伤寒蕴要,吴缓
伤寒蕴要全书,吴绶
伤寒蕴要全书,吴绶(仁斋)
伤寒蕴要全书,吴缓
伤寒蕴要五运六气大略,吴绶（仁斋）
伤寒杂病类方,喜多村直宽
伤寒杂病论,张机
伤寒杂病论,张机（仲景）
伤寒杂病论补注,顾观光
伤寒杂病论古本、伤寒之杂论古本,、伤寒古本订补三卷首一卷.二卷
伤寒杂病论古本三首附古本考,廖平
伤寒杂病论集广义,横地守忠
伤寒杂病论集解,高享元贞
伤寒杂病论集注,张机(仲景)
伤寒杂病论类纂,山田椿庭（业广）
伤寒杂病论,张机(仲景)
伤寒杂病论,黄维翰
伤寒杂病论正文,小松锦(春山)
伤寒摘锦,万全
伤寒真方歌括,陈念祖
伤寒正脉,王执中
伤寒正文异同考,木村博昭
伤寒正医录,邵成平
伤寒证类,宋云公
伤寒证脉截江网,陶华
伤寒证脉药截江纲,陶华
伤寒证脉药截江网,陶华
伤寒证治明条备览全,王震
伤寒证治明条,王震
伤寒证治准绳,王肯堂
伤寒证治准绳,王宇泰（肯堂）
伤寒证治准绳八帙,王肯堂
伤寒证治准绳帙,王肯堂
伤寒直格论方,刘完素
伤寒直格论,刘完素
伤寒直格,刘完素(守真)
伤寒直格,刘元素
伤寒直解,张锡驹
伤寒指掌,吴贞安
伤寒指掌,吴贞
伤寒治例,刘纯
伤寒准绳,王肯堂
伤寒总病论,庞安时
伤寒总病论、条治药法附札记六、附,庞安时
伤寒总病论、音训六、,庞安时
伤寒总病论附札记六附,庞安时
伤寒总病论,札记
伤寒总病论,附札记
伤寒总病论六附札记,庞安时
伤寒总论,附太素内经伤寒总论补证一卷太素四时病补证一卷疟解补证一卷伤寒讲义不分卷
伤寒卒病论,张机
伤寒卒病论、凡例即寮中五部秘书、,张机
伤寒卒病论、即康平伤寒论,张机
伤寒卒病论读,沈又彭
伤寒卒病论集,张机
伤寒缵论,张璐
伤寒缵论,张璐铨
伤寒缵论绪论,张璐
伤寒缵论二绪论二,张璐
伤寒缵论,张路玉
伤科补要,钱秀昌
伤科方书,江吉卿(祥)
伤科方书,江祥
伤科方书,江祥(考卿)
伤暑全书医研悦,彭期生
上池秘录,西川元章
上池秘录,西川瑚
上池秘录：续编,西川琏（元章）
上池秘录：续编,附录妙药手引草
上池秘录前编续编,西川瑚
上池秘录三编,西川瑚
上池秘录编,西川瑚(国华)
上池秘录,西川国华
上池秘录四编,著
上池秘录四编,西川瑚
上池秘录,西川国华(瑚)
上池秘录,西川琏（元章）
上池秘录,西川瑚（子琏）
上池秘录,西川湖
上池秘录续编,西川元章
上池秘录续编,西川瑚
上池秘录续编,西川湖
上池水,附录非藏志
上池杂说,冯时可
上代方书,撰者佚名
上清紫庭追痨仙方论法,佚名氏
上清紫庭追痨仙方,赵宜信
上世方证鉴,铃木宽长(一贯)
上世方证鉴,铃木宽长（一贯）
上世方证筌.序,铃木宽长
上县？书,信冈文颐
上医本草,赵南星
尚古阁方函,撰者佚名
尚论编前·后编,喻昌
尚论后编,喻嘉言
尚论篇前.后篇,喻昌(嘉言)
尚论篇,喻嘉言
尚论篇方论,徐彬
尚论篇方论,喻昌
尚论篇上下篇,喻嘉言
尚论篇尚论后篇各,喻昌
尚论篇,尚论后篇四卷
尚论篇,喻昌
尚论篇四后篇四,喻昌
尚论篇首一后篇,喻昌
尚论伤寒论重编,喻昌(嘉言)
尚论伤寒张仲景伤寒重编三九七法,喻昌
尚论张仲景伤寒论在编三百九十七法,喻昌
尚论张仲景伤寒论重编三百九十七法,喻昌
尚论张仲景伤寒论重编三百九十七法.前篇首一后编,喻昌
尚论张仲景伤寒论重编三百九十七法,张机
尚论张仲景伤寒论重编三百九十七法尚论篇,喻昌
尚论张仲景伤寒论重编三百九十七法四首,喻昌
尚论张仲景伤寒论重编四首后篇四附校勘记校勘续记,喻昌
少小婴儒方,孙思邈
少小婴孺方,孙思邈
邵兰荪医案,邵兰荪
邵氏医案,邵兰荪
邵氏医案,邵兰生
邵氏医案又名《邵兰荪医案》,邵兰荪
邵氏医书三种,邵登瀛
绍光校定经史证类备急本草图,唐慎徽
绍兴本草图残一存第,唐慎微
绍兴校定经史证类备急本草残,王继先等
绍兴校定经史证类备急本草,唐慎微
绍兴校定经史证类备急本草,王继先等
绍兴校定经史证类备急本草画残,王继先等
绍兴校定经史证类备急本草画卷之一,王继先等
绍兴校定经史证类备急本草画,唐慎微
绍兴校定经史证类备急本草画,唐慎徽
绍兴校定经史证类备急本草画五附解题,宋继先等
绍兴校定经史证类备急本草书七补,王继先
绍兴校定经史证类备急本草书,唐慎微
绍兴校定经史证类备急本草书五附解题,唐慎微
绍兴校定经史证类各急本草,唐慎徽
绍兴校定证类备急本草图,唐慎微
绍兴校定证类本草图残一卷.存卷第八,唐慎微
舌鉴,张登
舌鉴辨正,梁玉瑜
舌门,撰者佚名
舌诊研究,陈泾霖·陈梅芳
摄生三要,袁黄
摄生谈序并跋,独庵宗让
摄生堂医宗说约,蒋示吉(仲芳,自了汉)
摄生消息论,丘处机
摄生消息论,邱处机
摄生要录,沈仕
摄生要语,邓调元（息斋居士）
摄生要语,息斋居士
摄生要语,邓调元(息斋居士)
摄生众钞妙方,张时彻
摄生众炒方,张时澈
摄生众妙方,张时彻
摄生众妙方,张时微
摄生众妙方,急救良方二卷
摄生总要,洪基
摄养枕中方,孙思邈
麝考卷第一至六附录,大渊常範
麝考,大渊常范
申斗外科启玄,申拱宸
申斗垣校正外科启玄残,申拱辰
申斗垣校正外科启玄,申拱宸
申斗垣校正外科启玄,申斗垣
申斗垣校正外科启玄,申拱辰
身生余谭,三浦
神方奇术,江中原
神农本草,卢复
神农本草,福山森立
神农本草,徐大椿
神农本草,汪昂(讱庵)
神农本草断,太田澄元
神农本草经,吴普等
神农本草经,卢复
神农本草经百种录,徐大椿
神农本草经百种录,徐磊椿
神农本草经百种录,徐灵胎
神农本草经百种录上中下,徐大椿（洄溪）
神农本草经读,陈念祖
神农本草经读卷一至四,陈修园
神农本草经读四附录,陈念祖
神农本草经歌诀,汪宏
神农本草经合注,张隐庵
神农本草经卷上、中、下、考异,森立之
神农本草经,孙星衍·孙冯翼
神农本草经,黄奭
神农本草经,黄爽
神农本草经,考异
神农本草经,森立之
神农本草经三附考异,森立之
神农本草经上、中、下经,黄奭
神农本草经上中下.考异,卢复
神农本草经疏,缪(仲醇)希雍
神农本草经疏残,缪希雍
神农本草经疏,缪希雍
神农本草经疏三十增补,缪希雍
神农本草经,顾观光
神农本草经,顾颧光
神农本草经序录,卷上中下
神农本草经赞附月令七十二侯赞三附,叶志诜
神农本草经赞,叶志诜
神农本草经赞,叶志洗
神农本草经注论,孙子云
神农本草三家注,叶天士
神农本经,卢复
神农本经,不远卢复
神农本经,卢复(不远)
神农本经,再版
神农本经百种录,徐大椿
神农本经纪闻,太田澄元
神农本经上中下,卢复
神巧万全方,刘元宾
神稳,涵虚子臞仙
神仙服饵,著者佚名
神仙遗论,附录刘涓子鬼遗方
神仙遗论补,陆心源
神仙遗论,龚庆宣
神效针灸原枢,吴嘉言
神验单方全集,陈谟
神遗方,丹波康赖
神遗方上中下,附录大同类聚方药名疏
神应经,陈会
神应经,陈会(宏纲)
神应经附八灸法,陈会
神应经,陈会(善同,宏纲先生)
神应针,陈会
沈朗中先生病机汇论,沈颋春
沈朗中先生病机汇论,沈
沈氏女科辑要笺正,沈尧封
沈氏释骨,沈彤
沈氏释骨,沈彤（冠云）
沈氏医案,沈瑶
沈氏医案,沈
沈氏尊生书,沈金鳌
沈氏尊生书,沈金鳌(芊绿)
沈氏尊生书三十首,沈金鳌
沈氏尊生书杂病源流犀烛,沈金鳌
审视瑶函医案,傅仁宇
肾囊医诀,高令
慎疾刍言,徐大椿
慎疾刍言,附洄溪医案
慎柔五书,石震
慎柔五书,胡慎柔
慎柔书,释住想
慎柔书,胡慎柔
慎柔书,顾元交
慎柔书,胡慎柔（释住想）
慎柔书,石霞
慎斋遗书,周之干
生草药性备要,何谏
生的镜,蔡正言
生理发蒙图式,李邈
生生堂记,保木之光
生生堂伤寒约言,中神琴溪（孚）
生生堂治验,中神琴溪
生生直指,沈大洽
圣济经,徽宗
圣济经,徽宗赵佶
圣济论五册,政和中
圣济说录纂要,程林
圣济总当纂要,程林
圣济总录,赵佶
圣济总录,脚气门
圣济总录残二卷存卷第一第二,政和中
圣济总录存,徽宗
圣济总录二百,佚名
圣济总录二百,政和,奉敕
圣济总录二百,曹孝忠等
圣济总录二百,政和中
圣济总录二百,神宗
圣济总录二百,徽宗赵佶
圣济总录二百,赵佶
圣济总录二百卷缺卷第一百九十五第一百九十九第二百,政和中
圣济总录纂要,程林
圣济总录纂要残八卷存卷第一至第八,政和中
圣济总录纂要,程琳
圣济总录纂要二十六·目,政和中
圣余医案诠解,李俊(子俊)
师古斋汇聚简便单方,吴勉学
师说笔记上下,加藤畅菴（信成）
诗本草,柏木昶（如亭）
诗疑,王柏
湿毒古方后世方经验良方,附录锦囊外疗秘录
湿温时疫治疗法,绍兴医学会同人
湿温时疫治疗法,绍兴医学会
便良方,郭坦
十对灸病症主治；栎窓先生笔记,多纪元简（栎窓）
十九方对证通览,永田德本
十九方对证通览；德本翁十九方,永田德本
十九方术书,永田德本
十三方加减,慧静
十三科古法选注,王子接
十三科古方选注,王子接
十三科古方选注,王子接(晋三)
十三科选注,王晋三
十三科选注,王子接(晋三)
十三科选注,王子接
十三篇国音歌,罗溪
十四,发挥钞十卷
十四经并脏腑图,佚名
十四经发挥,附经穴指掌
十四经发挥表图,亲方宗占
十四经发挥抄,滑寿
四经发挥抄,滑寿
十四经发挥,滑寿(伯仁)
十四经发挥,滑寿撰
十四经发挥上中下,滑寿
十经发挥,滑寿
十四经合参,张权
四经合参,张权
十四经合参十六附,滑寿
四经合纂,滑寿
十四经络发挥和解,冈本一抱子
十四经络发挥和解,冈本一抱（为竹）
十四经眸子,逵瑞郁
十四经眸子,陆瑞郁(一壶,鸡口斋)
十四经,滑寿
十四经穴分寸歌,滑寿
十四经穴分寸歌,佚名
十四经穴分寸歌一即十四经发挥中,滑寿
十四经穴歌,著者佚名
十薰法,永田德本
十药神书,葛乾孙
十药神书,葛可久
十药神书,葛乾孙(可久)
十药神书,胡云翱
十药神书,附玉堂宗旨治传尸劳
十药神书,附玉堂宗旨治传尸劳虫法
十药神书,附无上玄元三天心传玉堂宗旨治传尸劳虫总法
十药神书附录,葛可久
十药神书附录,葛乾孙
十药神书一卷附无上玄元三天心传玉堂宗旨治传尸劳虫法,葛〓久
十药神书附无上玄元三天心传玉堂宗旨治传尸劳虫法,葛可久
十药神书注解,陈念祖
石坂流针治十二条提要,石坂宗哲（永教）
石山居士医按,汪机
石山居士医案,汪机
石山医案,汪机
石山医案八种,汪机
石山医案,附录一卷
石山医案三附录,汪机
石氏藏书,石楷
石室秘录,殿天师（岐伯）
石室秘录,岐伯
石室秘录,陈远公
石室秘录,陈士铎
石室秘录,歧伯
石室秘录,陈士铎(1)
石室秘录,傅山
石室秘录,陈士铎(远公)
石玩老人诊宗三昧,张璐
石玩老人诊宗三味,张璐
石顽老人诊家三味,张璐
石顽老人诊家宗三昧,张登等
石顽老人诊宗三昧,张倬,张登
石顽老人诊宗三昧,张登
石顽老人诊宗三昧,张路
石顽老人诊宗三昧,张璐
石顽老人诊宗三味,张璐
石牙经,撰者佚名
石药尔雅,梅彪
时病论,雷丰
时病论八附论,雷丰
时病论,雷少逸
时方歌括,陈念祖
时方歌括,佚名
时方妙用,陈念祖
时方妙用歌括,陈念祖
时方妙用卷一至四,陈修园
时方妙用四卷时方歌括,陈修园
时还读我书上下,多纪元坚（茝庭）
时氏家传正骨术,潘介民
时疫白喉捷要附增辑普济应验良方,著者佚名
时疫白喉捷要,张绍修
时种通编,李钟仁
时种统论,李钟仁
识病捷法,缪存济
识病捷法,缪慕松
拾品考,野田青
食鉴本草,石成金
食鉴本草,柴裔
食鉴本草,费伯雄
食鉴本草食愈方重刻大宗伯董玄宰先生秘传延寿丹方,石成
食疗本草残,孟诜
食疗正要,松冈玄达（恕庵）
食疗正要卷之一至四,松冈玄达
食疗正要,松冈玄达（成章）
食品辨明,铃木重远
食事戒,高井伴宽
食物と营养,永井
食物本草,李杲
食物本草,卢和
食物本草、日用本草七、,李杲
食物本草,新井了庵(玄圭)
食物本草,胡文焕
食物本草,汪颖
食物本草,佚名
食物本草二十二附救荒野谱,李杲
食物本草二十二首,李杲
食物本草附救荒野谱,李杲
食物本草纲目二十二卷首一卷24册,李杲
食物本草会纂,沈李龙
食物本草会纂八图,沈李龙
食物本草会纂卷一至一二,沈李龙
食物本草会纂十二图,沈李龙
食物本草卷之上下,名古屋玄医
食物本草卷之一至七,李杲
食物本草卷之一至一0,李杲
食物本草七附日用本草,李杲
食物本草,夷白堂主人
食物本草,庐和
食物本草医方合注,李龙云
食物本草约言残二卷存卷第三第四,薛己
食物本草约言,薛己
食物传信纂,稻生若水（义）
食物和歌本草上下,山冈元隣（而愠斋）
食物和歌本草增补卷一至七,而愠斋(山冈元隣)
食物和歌本草增补,山冈元隣（而愠斋）
食物和解大成上中下,马场幽闲
食物辑要,穆世锡
食物宜忌,龚居中
食医心鉴,昝殷
食医要编,僧．元政（日政）
食医要编,元政
食愈方,石成金
史记扁鹊仓传补注,张骥
史记扁鹊仓公列传,司马迁
史载之方,史堪
史载之方上下,史堪
士材三书,李中梓
士大夫食时五观,黄庭坚
士林余业医学全书,叶云龙
世补斋医书后集,孙男嗣琦
世补斋医书,陆懋修
世传神效名方全集,张从正
世医得效方,危亦林
世医得效方,克亦林
世医得效方二○,危亦林
世医得效方二十目录,危亦林
世医得效方二十序目,危亦林
世医得效方目录,危亦林
世医得效方小儿科,危亦林
世医通变要法,叶廷器
世医心法,撰
市隐庐医学杂著,王德森
事物异名录,厉荃
侍疾要语,钱襄
试效神圣保命方,董宿
试验万应良方,潘云
是斋百选方残存第至第,王
是斋百一选方,王
释草小记,程瑶田
释骨,沈彤
释骨,并张氏医通笔记
释骨一卷折骨分经,沈彤
释骨折骨分经,沈彤
手太阴肺经,小阪营升
寿亲养老书此本不完,陈直
寿亲养老书,邹铉
寿亲养老新书,邹铉
寿亲养老新书,陈直
寿世编,函斋居士等
寿世传真,王世芳
寿世方丹,撰者佚名
寿世金丹,吴玉阶
寿世青编,尤乘
寿世青编,李中梓
寿世青编二病后调理服食法,尤乘
寿养从书,胡文焕
寿养丛书,无求翁
寿养丛书,胡文焕
兽医,撰者佚名
蔬食谱,陈达叟
鼠疫约编,郑奋扬
述古斋医书,张振鋆
述古斋幼科新书,张振
腧穴折衷,安井元越
水玄珠,孙一奎
水肿规鉴,天．地
顺受堂药秘抄,快庵老人
顺天堂医事杂志卷一～五,顺天堂
顺治以来医家,望月三英
说郛药谱,仁玉
说疗,施沛
司牧〓马安骥集,张穆仲
司牧疗马安骥集,张穆仲
私定伤寒论,张机
斯集,汝贤子(姚言)
巳任编,高鼓峰
四部总录医药编,丁福保·周云青
四花膏盲图说,春鹤堂主人
四家医案,佚名
四库全书提要医家类,乾隆四十七年敕
四库全书珍本初集,中央图书馆筹备处
四库未收书提要:医书部并白田草堂存稿卷九,阮元
四明医案,高斗魁
四明医案,高鼓峰
四气奢摄生图,佚名
四圣心源,黄元御
四圣悬枢,黄元御
四时病机,邵步清
时病机,佚名
四时感症编,董废翁
四言举要；濒湖脉学,崔嘉彦
四诊备要,附经验医治
四诊法,张三锡
四诊法,小野常
四诊抉微,林之翰
四诊抉微八管窥附余,林之翰
四诊心法要诀,吴谦等
四诊心法要诀,李毓清等
四诊心法要诀,吴谦
诊心法要诀,吴谦
四诊要诀,吴谦等
四诊要诀,鄂尔泰等
四种须知,朱本中
松峯说疫,刘松??
松峰说疫,刘奎
松峰说疫,刘奎（松峰）
松山本草,森野通贞(藤助)
松厓医经,程玠
松崖医径,程玠
嵩崖尊生全书,景日(东阳,嵩崖)
嵩崖尊生书,景日眕
嵩崖尊生书,景日
宋板伤寒论,张仲景
宋板伤寒论,张机
宋版伤寒论,张仲景
宋徽宗圣济经,宋徽宗
宋徽宗圣济经,徽宗
宋元检验三录之一,讲起居注官
宋重医药表,小岛质
苏沈良方,沈括
苏沈良方,苏轼,沈括
苏沈良方八拾遗,苏轼,沈括
苏沈良方,苏轼(东坡)2.沈括(存中)
苏沈良方,苏轼等
苏沈内翰良方,苏轼
苏沈内翰良方,苏轼、沈括
苏沈内翰良方,沈括
苏沈内翰良方,苏轼.沈括
苏沈内翰良方,苏试
苏沈内翰良方十,苏轼,沈括
苏沈内翰良方,苏轼,沈括
苏沈内翰良方,苏轼(东坡)
苏沈内翰良方,苏轼,沈括等
苏沈内翰良方,陆锡熊
俗解八十一难经,灵国奈越人
俗解龚方集,龚廷贤
素灵徽蕴,黄元御
素灵类纂约注,汪昂
素灵类纂约注,汪讱庵
素灵微蕴,黄元御(坤载)
素录微蕴,黄元御
素女方,著者佚名
素女方,阙名
素女方附秘授清宁丸方,阙名
素女经,著者佚名
素女论,阙名
素圃医案,郑重光
素问病机气宜保命集,刘完素
素问病机气宜保命集,刘完素(张元素)
素问病机气宜保命集,张元素
素问病机气宜保命集,刘元素
素问抄,涓寿
素问钞补正,王宫
素问记,浅井正赟
素问经注节解,姚饴庵(虞)
素问纠略,朱震亨
素问类纂约注,汪昂
素问立机原病式,刘完素
素问灵枢类纂约注,汪昂
素问六气玄珠密语,王冰
素问六气玄珠密语,启玄子（王冰）
素问明义,难经明义一卷
素问入式运气论,刘温舒
素问入式运气论奥,刘舒温
素问入式运气论奥,附运气论奥得助图一卷
素问入式运气论奥谚解,刘温舒
素问入式运气论实,刘温舒
素问绍识,丹波元坚
素问绍识,多纪元坚
素问识,多纪元简
素问识,丹波元简
素问识,丹波元简(廉夫)
素问识,多纪元简(桂山)
素问识,多纪(丹波)元简
素问识,丹波(多纪)元简
素问识,多纪（丹波）元简
素问识附解题,多纪(丹波)元简
素问识解题,附素问识卷一
素问释义,张琦
素问王冰校注,孙诒让
素问王冰注校,孙诒让
素问心得.灵枢心得,胡文焕
素问心得,胡文焕
素问玄机气宜保命集,刘完素
素问玄机元病式,刘完素
素问玄机原病式,刘河间
素问玄机原病式例,刘完素
素问玄机原病式,刘元素
素问玄机原痛式,刘完素
素问逸篇,施沛
素问运气图括定局立成,熊均
素问劄记,喜多村直宽（士栗）
素问直解,高世拭
素问直解,高世栻
素问直解,高世
素问注证发微,太医院
素仙简要,奎瑛(素仙)
溯洄集,王履
溯洄集,王安道
溯洄集,王履(安道)
溯洄论,王履
隋息居饮食谱,王士雄
隋园食单,袁枚
隋园饮食谱,袁枚
随山宇方抄,汪日桢
随山宇方抄,汪曰桢
随息居饮食谱,王士雄
随息居饮食谱,王土雄
随息居重订霍乱论,王士雄
随园食单,袁枚
遂生编,庄一夔
遂生福幼合编,庄在田
碎金赋,万全
隧输通考,编
隧输通考,堀元厚（北渚）
孙真人备急海上仙方,孙思邈
孙真人备急千金方,孙思邈
孙真人备急千金要方存目录,孙思邈
孙真人备急千金要方九十三目录,孙思邈
孙真人海上方,孙思邈
孙真人海上仙方,孙思邈
孙真人千方衍义,张璐
孙真人千金方衍义,孙思邈
孙真人千金方衍义,张璐
琐言备用良方,费启泰
琐言奋用良方,费■泰
他杀狂,大西
胎产,撰者佚名
胎产调养方法,撰者佚名
胎产护生篇补遗,李长科
胎产救急方,李辰拱
胎产心法,阎纯玺
胎产心法,玺诚斋
胎产心法,阎钝玺
胎产新书,静光禅师
胎产须知,徐邦直
胎产要录,著者佚名
胎产遗论,赵献可
胎儿息经疏,王文禄
胎前调养方法,撰者佚名
胎养良方,撰人未详
太初脉辩,孙光袷
太平广记,医部
太平惠民和剂局方,陈承
太平惠民和剂局方,太医局
太平惠民和剂局方,许洪
太平惠民和剂局方十序目,陈师文
太平惠民和剂局方指南总论,陈师文
太平惠民和剂局方重刻,陈师文等
太平圣惠方,王怀隐等
太平圣惠方,王怀隐
太平圣惠方,佚名
太平圣惠方百目,太宗
太平圣惠方九十八序目,王怀隐等
太平圣惠方一○○,王怀隐
太平圣惠方一百,王怀隐
太平圣惠方一百,太宗
太平圣惠方百目,王怀隐
太平御览本草经,李廷允
太上黄庭经发微,董德宁
太上黄庭内景玉经.太上黄庭外景经,丘子
太素脉诀,撰者佚名
太素脉诀统泉,张太素
太素脉诀统宗,王文洁
太素脉诀统宗,张太素
太素脉秘诀,阙名
太神针方,范培兰
太医局程文,太医局
太医局诸科程文,太医局
太医局诸科程文,阙名
太医局诸科程文,著者佚名
太医院补遗本草歌诀雷公炮制,余应奎
太医院补遗真传医学源流肯綮大成,龚信
太医院经验捷效单方,郑宁
太医院经验奇效良方大全,方贤
太医院经验奇效良方大全摘抄,方贤
太医院经验奇效良方,方贤
太医院精选急救小儿良方直言,太医院
太医院明医辨证起死回生方,著者佚名
太医院手授经验百效内科全书,龚居中
太医院校注妇人大全良方,陈自明
太医院校注妇人良方大全,陈自明
太医院校注妇人良方大全,陈自明(良甫)
太医院增补捷法医林统要人外科方论大全,李竹轩
太医院增补捷法医林统要外科方论大全,李竹轩
太医院真传全幼心鉴,寇平
太医院志,张仲元
太医院祖师集撰诊脉式法,撰者佚名
太医张子和先生撮要图零本,张从正
太医张子和先生撮要图,张从正
太医张子和先生儒门事亲,张从正
太医张子和先生三法六门方,张从正
